,dataset_id,dataset_name,genders,development_stage,ethnicity,cell_type,cell_type_ontology_id,organ/tissue,total_cell_count,doi_title_is_same_as_dataset_title,doi_id,doi_url,doi_dataset_title,is_primary_data,disease,collection_id,collection_name
35,d3a83885-5198-4b04-8314-b753b66ef9a8,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - Human Leukocyte Cells,male,29-year-old human stage | 31-year-old human stage | 67-year-old human stage | 71-year-old human stage | 72-year-old human stage | 73-year-old human stage | 74-year-old human stage | 81-year-old human stage,African American | Asian | European,"B cell | CD141-positive myeloid dendritic cell | CD1c-positive myeloid dendritic cell | CD4-positive, alpha-beta thymocyte | CD8-positive, alpha-beta thymocyte | classical monocyte | dendritic cell | effector CD4-positive, alpha-beta T cell | effector CD8-positive, alpha-beta T cell | granulocyte | mature NK T cell | natural killer cell | non-classical monocyte | plasma cell | plasmacytoid dendritic cell",CL:0000236 | CL:0002394 | CL:0002399 | CL:0000810 | CL:0000811 | CL:0000860 | CL:0000451 | CL:0001044 | CL:0001050 | CL:0000094 | CL:0000814 | CL:0000623 | CL:0000875 | CL:0000786 | CL:0000784,peripheral zone of prostate | transition zone of prostate,19037,False,10.1002/path.5751,http://dx.doi.org/10.1002/path.5751,Single‐cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions,SECONDARY,benign prostatic hyperplasia | normal,4b54248f-2165-477c-a027-dd55082e8818,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions
36,df287f8d-f50d-4620-ab96-489d559e6adc,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate - Human Fibromuscular Stromal Cells,male,29-year-old human stage | 31-year-old human stage | 57-year-old human stage | 72-year-old human stage | 74-year-old human stage,Asian | European,fibroblast of connective tissue of prostate | smooth muscle cell of prostate,CL:1000299 | CL:1000487,peripheral zone of prostate | transition zone of prostate,1295,False,10.1002/pros.24020,http://dx.doi.org/10.1002/pros.24020,Urethral luminal epithelia are castration‐insensitive cells of the proximal prostate,SECONDARY,benign prostatic hyperplasia | normal,fbc5881f-1ee3-4ffe-8095-35e15e1a08fc,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate
37,88c483bf-477d-4be5-90d3-4fb101dd601f,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate - Human Epithelial Cells,male,29-year-old human stage | 31-year-old human stage | 57-year-old human stage | 72-year-old human stage | 74-year-old human stage,Asian | European,basal cell of prostate epithelium | epithelial cell of urethra | luminal cell of prostate epithelium | neuroendocrine cell | secretory cell,CL:0002341 | CL:1000296 | CL:0002340 | CL:0000165 | CL:0000151,peripheral zone of prostate | transition zone of prostate,25186,False,10.1002/pros.24020,http://dx.doi.org/10.1002/pros.24020,Urethral luminal epithelia are castration‐insensitive cells of the proximal prostate,SECONDARY,benign prostatic hyperplasia | normal,fbc5881f-1ee3-4ffe-8095-35e15e1a08fc,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate
38,8b2e5453-faf7-46ea-9073-aea69b283cb7,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate - All Human Cells,male,29-year-old human stage | 31-year-old human stage | 57-year-old human stage | 72-year-old human stage | 74-year-old human stage,Asian | European,basal cell of prostate epithelium | epithelial cell of urethra | leukocyte | luminal cell of prostate epithelium | neuroendocrine cell | prostate gland microvascular endothelial cell | prostate stromal cell | secretory cell | smooth muscle cell of prostate,CL:0002341 | CL:1000296 | CL:0000738 | CL:0002340 | CL:0000165 | CL:2000059 | CL:0002622 | CL:0000151 | CL:1000487,peripheral zone of prostate | transition zone of prostate,28847,False,10.1002/pros.24020,http://dx.doi.org/10.1002/pros.24020,Urethral luminal epithelia are castration‐insensitive cells of the proximal prostate,BOTH,benign prostatic hyperplasia | normal,fbc5881f-1ee3-4ffe-8095-35e15e1a08fc,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate
39,e2a3c32d-71e2-4f38-b19c-dfcb8729cf46,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - Human Epithelial Cells,male,29-year-old human stage | 31-year-old human stage,European,basal cell of prostate epithelium | epithelial cell of urethra | luminal cell of prostate epithelium | neuroendocrine cell | secretory cell,CL:0002341 | CL:1000296 | CL:0002340 | CL:0000165 | CL:0000151,peripheral zone of prostate | transition zone of prostate,24544,False,10.1016/j.celrep.2018.11.086,http://dx.doi.org/10.1016/j.celrep.2018.11.086,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra,SECONDARY,normal,e2a4a67f-6a18-431a-ab9c-6e77dd31cc80,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra
40,ea426edb-4e86-4c53-ab17-5b952d94a31e,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - Human Fibromuscular Stromal Cells,male,29-year-old human stage | 31-year-old human stage,European,fibroblast of connective tissue of prostate | smooth muscle cell of prostate,CL:1000299 | CL:1000487,peripheral zone of prostate | transition zone of prostate,2113,False,10.1016/j.celrep.2018.11.086,http://dx.doi.org/10.1016/j.celrep.2018.11.086,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra,SECONDARY,normal,e2a4a67f-6a18-431a-ab9c-6e77dd31cc80,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra
41,c3fe3c1e-5bf8-4678-b74a-79899243ad41,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - All Human Cells,male,29-year-old human stage | 31-year-old human stage,European,basal cell of prostate epithelium | epithelial cell of urethra | fibroblast of connective tissue of prostate | leukocyte | luminal cell of prostate epithelium | neuroendocrine cell | prostate gland microvascular endothelial cell | secretory cell | smooth muscle cell of prostate,CL:0002341 | CL:1000296 | CL:1000299 | CL:0000738 | CL:0002340 | CL:0000165 | CL:2000059 | CL:0000151 | CL:1000487,peripheral zone of prostate | transition zone of prostate,28702,False,10.1016/j.celrep.2018.11.086,http://dx.doi.org/10.1016/j.celrep.2018.11.086,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra,SECONDARY,normal,e2a4a67f-6a18-431a-ab9c-6e77dd31cc80,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra
42,4ebe33a1-c8ba-4238-9724-bd8b3a977521,Spatial transcriptomics in the healthy human kidney: Puck_200131_26,female,64-year-old human stage,European,blood vessel smooth muscle cell | endothelial cell | glomerular visceral epithelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney connecting tubule epithelial cell | kidney distal convoluted tubule epithelial cell | kidney inner medulla collecting duct epithelial cell | kidney interstitial fibroblast | kidney loop of Henle epithelial cell | kidney loop of Henle thick ascending limb epithelial cell | kidney loop of Henle thin descending limb epithelial cell | kidney proximal convoluted tubule epithelial cell | leukocyte | mesangial cell | native cell | parietal epithelial cell | pericyte cell | urothelial cell,CL:0019018 | CL:0000115 | CL:0000653 | CL:1001432 | CL:1001431 | CL:1000768 | CL:1000849 | CL:1000547 | CL:1000692 | CL:1000909 | CL:1001106 | CL:1001111 | CL:1000838 | CL:0000738 | CL:0000650 | CL:0000003 | CL:1000452 | CL:0000669 | CL:0000731,renal medulla,17909,False,10.1097/mnh.0000000000000781,http://dx.doi.org/10.1097/mnh.0000000000000781,Spatial transcriptomics and the kidney,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
43,a5ecb41a-d1e8-4d6a-954c-30472a2f1007,Spatial transcriptomics in the healthy human kidney: Puck_200113_11,male,65-year-old human stage,European,blood vessel smooth muscle cell | endothelial cell | glomerular visceral epithelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney distal convoluted tubule epithelial cell | kidney granular cell | kidney interstitial fibroblast | kidney loop of Henle thick ascending limb epithelial cell | kidney proximal convoluted tubule epithelial cell | leukocyte | macrophage | macula densa epithelial cell | mesangial cell,CL:0019018 | CL:0000115 | CL:0000653 | CL:1001432 | CL:1001431 | CL:1000849 | CL:0000648 | CL:1000692 | CL:1001106 | CL:1000838 | CL:0000738 | CL:0000235 | CL:1000850 | CL:0000650,cortex of kidney,19029,False,10.1097/mnh.0000000000000781,http://dx.doi.org/10.1097/mnh.0000000000000781,Spatial transcriptomics and the kidney,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
44,88b7da92-178d-4f27-bc18-b0165b256c67,Spatial transcriptomics in the healthy human kidney: Puck_200903_13,male,62-year-old human stage,European,blood vessel smooth muscle cell | endothelial cell | glomerular visceral epithelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney connecting tubule epithelial cell | kidney distal convoluted tubule epithelial cell | kidney interstitial fibroblast | kidney loop of Henle thick ascending limb epithelial cell | kidney loop of Henle thin descending limb epithelial cell | kidney proximal convoluted tubule epithelial cell | leukocyte | mesangial cell | native cell | pericyte cell,CL:0019018 | CL:0000115 | CL:0000653 | CL:1001432 | CL:1001431 | CL:1000768 | CL:1000849 | CL:1000692 | CL:1001106 | CL:1001111 | CL:1000838 | CL:0000738 | CL:0000650 | CL:0000003 | CL:0000669,renal medulla,44588,False,10.1097/mnh.0000000000000781,http://dx.doi.org/10.1097/mnh.0000000000000781,Spatial transcriptomics and the kidney,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
45,5c451b91-eb50-47f9-a268-467018a09023,Spatial transcriptomics in the healthy human kidney: Puck_200205_16,male,75-year-old human stage,European,blood vessel smooth muscle cell | endothelial cell | glomerular visceral epithelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney connecting tubule epithelial cell | kidney distal convoluted tubule epithelial cell | kidney interstitial fibroblast | kidney loop of Henle epithelial cell | kidney loop of Henle thick ascending limb epithelial cell | kidney loop of Henle thin descending limb epithelial cell | kidney proximal convoluted tubule epithelial cell | leukocyte | mesangial cell | native cell | parietal epithelial cell | pericyte cell,CL:0019018 | CL:0000115 | CL:0000653 | CL:1001432 | CL:1001431 | CL:1000768 | CL:1000849 | CL:1000692 | CL:1000909 | CL:1001106 | CL:1001111 | CL:1000838 | CL:0000738 | CL:0000650 | CL:0000003 | CL:1000452 | CL:0000669,cortex of kidney,13147,False,10.1097/mnh.0000000000000781,http://dx.doi.org/10.1097/mnh.0000000000000781,Spatial transcriptomics and the kidney,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
46,3679ae7d-d70e-4c09-a8bb-78b8ae1006ff,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,female,64-year-old human stage,European,blood vessel smooth muscle cell | endothelial cell | glomerular visceral epithelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney distal convoluted tubule epithelial cell | kidney granular cell | kidney interstitial fibroblast | kidney loop of Henle thick ascending limb epithelial cell | kidney proximal convoluted tubule epithelial cell | leukocyte | macrophage | macula densa epithelial cell | mesangial cell,CL:0019018 | CL:0000115 | CL:0000653 | CL:1001432 | CL:1001431 | CL:1000849 | CL:0000648 | CL:1000692 | CL:1001106 | CL:1000838 | CL:0000738 | CL:0000235 | CL:1000850 | CL:0000650,cortex of kidney,10701,False,10.1097/mnh.0000000000000781,http://dx.doi.org/10.1097/mnh.0000000000000781,Spatial transcriptomics and the kidney,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
47,b627552d-c205-4ab3-b440-e08b3271d372,Spatial transcriptomics in the healthy human kidney: Puck_200115_04,male,56-year-old human stage,European,blood vessel smooth muscle cell | endothelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney distal convoluted tubule epithelial cell | kidney interstitial fibroblast | kidney loop of Henle thick ascending limb epithelial cell | leukocyte | macrophage,CL:0019018 | CL:0000115 | CL:1001432 | CL:1001431 | CL:1000849 | CL:1000692 | CL:1001106 | CL:0000738 | CL:0000235,renal medulla,22502,False,10.1097/mnh.0000000000000781,http://dx.doi.org/10.1097/mnh.0000000000000781,Spatial transcriptomics and the kidney,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
48,ff77ee42-ed01-4e50-8413-4cea1f6fbcbc,Spatial transcriptomics in the healthy human kidney: Puck_200903_10,male,62-year-old human stage,European,blood vessel smooth muscle cell | endothelial cell | glomerular visceral epithelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney connecting tubule epithelial cell | kidney distal convoluted tubule epithelial cell | kidney interstitial fibroblast | kidney loop of Henle thick ascending limb epithelial cell | kidney loop of Henle thin descending limb epithelial cell | kidney proximal convoluted tubule epithelial cell | leukocyte | mesangial cell | native cell | parietal epithelial cell | pericyte cell,CL:0019018 | CL:0000115 | CL:0000653 | CL:1001432 | CL:1001431 | CL:1000768 | CL:1000849 | CL:1000692 | CL:1001106 | CL:1001111 | CL:1000838 | CL:0000738 | CL:0000650 | CL:0000003 | CL:1000452 | CL:0000669,cortex of kidney,38024,False,10.1097/mnh.0000000000000781,http://dx.doi.org/10.1097/mnh.0000000000000781,Spatial transcriptomics and the kidney,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
49,2d4998cf-bd56-4e59-b57d-a04682a36ab1,Spatial transcriptomics in the healthy human kidney: Puck_200115_03,male,56-year-old human stage,European,blood vessel smooth muscle cell | endothelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney distal convoluted tubule epithelial cell | kidney interstitial fibroblast | kidney loop of Henle thick ascending limb epithelial cell | leukocyte | macrophage,CL:0019018 | CL:0000115 | CL:1001432 | CL:1001431 | CL:1000849 | CL:1000692 | CL:1001106 | CL:0000738 | CL:0000235,renal medulla,20866,False,10.1097/mnh.0000000000000781,http://dx.doi.org/10.1097/mnh.0000000000000781,Spatial transcriptomics and the kidney,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
50,0738f538-ff2f-4346-b2eb-72704c291188,Spatial transcriptomics in the healthy human kidney: Puck_200113_12,male,65-year-old human stage,European,blood vessel smooth muscle cell | endothelial cell | glomerular visceral epithelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney distal convoluted tubule epithelial cell | kidney granular cell | kidney interstitial fibroblast | kidney loop of Henle thick ascending limb epithelial cell | kidney proximal convoluted tubule epithelial cell | leukocyte | macrophage | mesangial cell,CL:0019018 | CL:0000115 | CL:0000653 | CL:1001432 | CL:1001431 | CL:1000849 | CL:0000648 | CL:1000692 | CL:1001106 | CL:1000838 | CL:0000738 | CL:0000235 | CL:0000650,cortex of kidney,14010,False,10.1097/mnh.0000000000000781,http://dx.doi.org/10.1097/mnh.0000000000000781,Spatial transcriptomics and the kidney,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
51,0737011b-45a6-49f6-8b5a-b85c35160bac,Spatial transcriptomics in the healthy human kidney: Puck_200113_10,female,64-year-old human stage,European,blood vessel smooth muscle cell | endothelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney distal convoluted tubule epithelial cell | kidney interstitial fibroblast | kidney loop of Henle thick ascending limb epithelial cell | leukocyte | macrophage,CL:0019018 | CL:0000115 | CL:1001432 | CL:1001431 | CL:1000849 | CL:1000692 | CL:1001106 | CL:0000738 | CL:0000235,renal medulla,18377,False,10.1097/mnh.0000000000000781,http://dx.doi.org/10.1097/mnh.0000000000000781,Spatial transcriptomics and the kidney,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
52,0d049f5a-19b1-4055-a377-011a9570032c,Spatial transcriptomics in the healthy human kidney: Puck_200115_07,male,50-year-old human stage,European,blood vessel smooth muscle cell | endothelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney distal convoluted tubule epithelial cell | kidney interstitial fibroblast | kidney loop of Henle thick ascending limb epithelial cell | kidney proximal convoluted tubule epithelial cell | leukocyte | macrophage,CL:0019018 | CL:0000115 | CL:1001432 | CL:1001431 | CL:1000849 | CL:1000692 | CL:1001106 | CL:1000838 | CL:0000738 | CL:0000235,renal medulla,23921,False,10.1097/mnh.0000000000000781,http://dx.doi.org/10.1097/mnh.0000000000000781,Spatial transcriptomics and the kidney,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
53,0f68a90c-afc0-46dc-ad88-cf63a9fc5b56,Spatial transcriptomics in the healthy human kidney: Puck_200205_13,female,64-year-old human stage,European,blood vessel smooth muscle cell | endothelial cell | glomerular visceral epithelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney connecting tubule epithelial cell | kidney distal convoluted tubule epithelial cell | kidney interstitial fibroblast | kidney loop of Henle epithelial cell | kidney loop of Henle thick ascending limb epithelial cell | kidney loop of Henle thin descending limb epithelial cell | kidney proximal convoluted tubule epithelial cell | leukocyte | mesangial cell | native cell | parietal epithelial cell | pericyte cell,CL:0019018 | CL:0000115 | CL:0000653 | CL:1001432 | CL:1001431 | CL:1000768 | CL:1000849 | CL:1000692 | CL:1000909 | CL:1001106 | CL:1001111 | CL:1000838 | CL:0000738 | CL:0000650 | CL:0000003 | CL:1000452 | CL:0000669,renal medulla,12531,False,10.1097/mnh.0000000000000781,http://dx.doi.org/10.1097/mnh.0000000000000781,Spatial transcriptomics and the kidney,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
54,28ab6eb8-dfa4-4536-9f26-7e06c1b98e8e,Spatial transcriptomics in the healthy human kidney: Puck_200104_15,male,53-year-old human stage,African American,blood vessel smooth muscle cell | endothelial cell | glomerular visceral epithelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney distal convoluted tubule epithelial cell | kidney granular cell | kidney interstitial fibroblast | kidney loop of Henle thick ascending limb epithelial cell | kidney proximal convoluted tubule epithelial cell | leukocyte | macrophage | macula densa epithelial cell | mesangial cell,CL:0019018 | CL:0000115 | CL:0000653 | CL:1001432 | CL:1001431 | CL:1000849 | CL:0000648 | CL:1000692 | CL:1001106 | CL:1000838 | CL:0000738 | CL:0000235 | CL:1000850 | CL:0000650,cortex of kidney,25741,False,10.1097/mnh.0000000000000781,http://dx.doi.org/10.1097/mnh.0000000000000781,Spatial transcriptomics and the kidney,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
55,141b77bf-65b5-47d3-b860-d9ef25caa0e0,Spatial transcriptomics in the healthy human kidney: Puck_200131_24,female,64-year-old human stage,European,blood vessel smooth muscle cell | endothelial cell | glomerular visceral epithelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney distal convoluted tubule epithelial cell | kidney granular cell | kidney interstitial fibroblast | kidney loop of Henle thick ascending limb epithelial cell | kidney proximal convoluted tubule epithelial cell | leukocyte | macrophage | macula densa epithelial cell | mesangial cell,CL:0019018 | CL:0000115 | CL:0000653 | CL:1001432 | CL:1001431 | CL:1000849 | CL:0000648 | CL:1000692 | CL:1001106 | CL:1000838 | CL:0000738 | CL:0000235 | CL:1000850 | CL:0000650,cortex of kidney,12488,False,10.1097/mnh.0000000000000781,http://dx.doi.org/10.1097/mnh.0000000000000781,Spatial transcriptomics and the kidney,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
56,3bf0da2c-f0d7-4078-a152-d6a4f97ea43f,Spatial transcriptomics in the healthy human kidney: Puck_200205_17,male,75-year-old human stage,European,blood vessel smooth muscle cell | endothelial cell | glomerular visceral epithelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney connecting tubule epithelial cell | kidney distal convoluted tubule epithelial cell | kidney interstitial fibroblast | kidney loop of Henle epithelial cell | kidney loop of Henle thick ascending limb epithelial cell | kidney loop of Henle thin descending limb epithelial cell | kidney proximal convoluted tubule epithelial cell | leukocyte | mesangial cell | native cell | parietal epithelial cell | pericyte cell,CL:0019018 | CL:0000115 | CL:0000653 | CL:1001432 | CL:1001431 | CL:1000768 | CL:1000849 | CL:1000692 | CL:1000909 | CL:1001106 | CL:1001111 | CL:1000838 | CL:0000738 | CL:0000650 | CL:0000003 | CL:1000452 | CL:0000669,cortex of kidney,10419,False,10.1097/mnh.0000000000000781,http://dx.doi.org/10.1097/mnh.0000000000000781,Spatial transcriptomics and the kidney,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
57,43600c3c-6aa4-490a-bf80-bd74a52edfa4,Spatial transcriptomics in the healthy human kidney: Puck_200104_16,male,53-year-old human stage,African American,blood vessel smooth muscle cell | endothelial cell | glomerular visceral epithelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney distal convoluted tubule epithelial cell | kidney granular cell | kidney interstitial fibroblast | kidney loop of Henle thick ascending limb epithelial cell | kidney proximal convoluted tubule epithelial cell | leukocyte | macrophage | macula densa epithelial cell | mesangial cell,CL:0019018 | CL:0000115 | CL:0000653 | CL:1001432 | CL:1001431 | CL:1000849 | CL:0000648 | CL:1000692 | CL:1001106 | CL:1000838 | CL:0000738 | CL:0000235 | CL:1000850 | CL:0000650,cortex of kidney,23857,False,10.1097/mnh.0000000000000781,http://dx.doi.org/10.1097/mnh.0000000000000781,Spatial transcriptomics and the kidney,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
58,4d31941b-7abc-4963-bf0c-2021998bc3bc,Spatial transcriptomics in the healthy human kidney: Puck_200115_11,male,54-year-old human stage,European,blood vessel smooth muscle cell | endothelial cell | glomerular visceral epithelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney distal convoluted tubule epithelial cell | kidney granular cell | kidney interstitial fibroblast | kidney loop of Henle thick ascending limb epithelial cell | kidney proximal convoluted tubule epithelial cell | leukocyte | macrophage | macula densa epithelial cell | mesangial cell,CL:0019018 | CL:0000115 | CL:0000653 | CL:1001432 | CL:1001431 | CL:1000849 | CL:0000648 | CL:1000692 | CL:1001106 | CL:1000838 | CL:0000738 | CL:0000235 | CL:1000850 | CL:0000650,cortex of kidney,25166,False,10.1097/mnh.0000000000000781,http://dx.doi.org/10.1097/mnh.0000000000000781,Spatial transcriptomics and the kidney,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
59,51e353b3-c8fe-4e8c-b912-e75c9bc28a66,Spatial transcriptomics in the healthy human kidney: Puck_200115_15,male,62-year-old human stage,European,blood vessel smooth muscle cell | endothelial cell | glomerular visceral epithelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney distal convoluted tubule epithelial cell | kidney granular cell | kidney interstitial fibroblast | kidney loop of Henle thick ascending limb epithelial cell | kidney proximal convoluted tubule epithelial cell | leukocyte | macrophage | mesangial cell,CL:0019018 | CL:0000115 | CL:0000653 | CL:1001432 | CL:1001431 | CL:1000849 | CL:0000648 | CL:1000692 | CL:1001106 | CL:1000838 | CL:0000738 | CL:0000235 | CL:0000650,cortex of kidney,20245,False,10.1097/mnh.0000000000000781,http://dx.doi.org/10.1097/mnh.0000000000000781,Spatial transcriptomics and the kidney,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
60,53ea4f06-0319-4b13-8e9d-e2581023aab7,Spatial transcriptomics in the healthy human kidney: Puck_200104_17,male,53-year-old human stage,African American,blood vessel smooth muscle cell | endothelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney distal convoluted tubule epithelial cell | kidney interstitial fibroblast | kidney loop of Henle thick ascending limb epithelial cell | leukocyte | macrophage,CL:0019018 | CL:0000115 | CL:1001432 | CL:1001431 | CL:1000849 | CL:1000692 | CL:1001106 | CL:0000738 | CL:0000235,renal medulla,17777,False,10.1097/mnh.0000000000000781,http://dx.doi.org/10.1097/mnh.0000000000000781,Spatial transcriptomics and the kidney,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
61,55158af8-7de6-48d5-8aa3-0088ebd7cd4a,Spatial transcriptomics in the healthy human kidney: Puck_200104_23,male,72-year-old human stage,European,blood vessel smooth muscle cell | endothelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney distal convoluted tubule epithelial cell | kidney interstitial fibroblast | kidney loop of Henle thick ascending limb epithelial cell | kidney proximal convoluted tubule epithelial cell | leukocyte | macrophage,CL:0019018 | CL:0000115 | CL:1001432 | CL:1001431 | CL:1000849 | CL:1000692 | CL:1001106 | CL:1000838 | CL:0000738 | CL:0000235,renal medulla,16234,False,10.1097/mnh.0000000000000781,http://dx.doi.org/10.1097/mnh.0000000000000781,Spatial transcriptomics and the kidney,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
62,5f84ba14-4431-4d49-a88f-514cad5a30c8,Spatial transcriptomics in the healthy human kidney: Puck_200104_21,male,72-year-old human stage,European,blood vessel smooth muscle cell | endothelial cell | glomerular visceral epithelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney distal convoluted tubule epithelial cell | kidney granular cell | kidney interstitial fibroblast | kidney loop of Henle thick ascending limb epithelial cell | kidney proximal convoluted tubule epithelial cell | leukocyte | macrophage | mesangial cell,CL:0019018 | CL:0000115 | CL:0000653 | CL:1001432 | CL:1001431 | CL:1000849 | CL:0000648 | CL:1000692 | CL:1001106 | CL:1000838 | CL:0000738 | CL:0000235 | CL:0000650,renal medulla,22852,False,10.1097/mnh.0000000000000781,http://dx.doi.org/10.1097/mnh.0000000000000781,Spatial transcriptomics and the kidney,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
