,dataset_id,dataset_name,genders,development_stage,ethnicity,cell_type,cell_type_ontology_id,organ/tissue,total_cell_count,doi_title_is_same_as_dataset_title,doi_id,doi_url,doi_dataset_title,is_primary_data,disease,collection_id,collection_name
35,9d584fcb-a28a-4b91-a886-ceb66a88ef81,Fibroblasts — Cells of the adult human heart,female | male,eighth decade human stage | fifth decade human stage | human late adulthood stage | human middle aged stage | seventh decade human stage | sixth decade human stage,European,fibroblast,CL:0000057,apex of heart | heart left ventricle | heart right ventricle | interventricular septum | left cardiac atrium | right cardiac atrium,59341,False,10.1038/s41586-020-2797-4,http://dx.doi.org/10.1038/s41586-020-2797-4,Cells of the adult human heart,SECONDARY,normal,b52eb423-5d0d-4645-b217-e1c6d38b2e72,Cells of the adult human heart
36,d4e69e01-3ba2-4d6b-a15d-e7048f78f22e,All — Cells of the adult human heart,female | male,eighth decade human stage | fifth decade human stage | human late adulthood stage | human middle aged stage | seventh decade human stage | sixth decade human stage,European,"B cell | CD14-positive monocyte | CD14-positive, CD16-positive monocyte | CD4-positive, alpha-beta cytotoxic T cell | CD8-positive, alpha-beta cytotoxic T cell | activated CD4-positive, alpha-beta T cell | activated CD8-positive, alpha-beta T cell | capillary endothelial cell | dendritic cell | endothelial cell | endothelial cell of artery | endothelial cell of lymphatic vessel | epicardial adipocyte | fibroblast | macrophage | mast cell | mature NK T cell | mesothelial cell | monocyte | native cell | natural killer cell | neural cell | pericyte cell | regular atrial cardiac myocyte | regular ventricular cardiac myocyte | smooth muscle cell | vein endothelial cell",CL:0000236 | CL:0001054 | CL:0002397 | CL:0000934 | CL:0000794 | CL:0000896 | CL:0000906 | CL:0002144 | CL:0000451 | CL:0000115 | CL:1000413 | CL:0002138 | CL:1000309 | CL:0000057 | CL:0000235 | CL:0000097 | CL:0000814 | CL:0000077 | CL:0000576 | CL:0000003 | CL:0000623 | CL:0002319 | CL:0000669 | CL:0002129 | CL:0002131 | CL:0000192 | CL:0002543,apex of heart | heart left ventricle | heart right ventricle | interventricular septum | left cardiac atrium | right cardiac atrium,486134,False,10.1038/s41586-020-2797-4,http://dx.doi.org/10.1038/s41586-020-2797-4,Cells of the adult human heart,PRIMARY,normal,b52eb423-5d0d-4645-b217-e1c6d38b2e72,Cells of the adult human heart
37,ed852810-a003-4386-9846-1638362cee39,Immune — Cells of the adult human heart,female | male,eighth decade human stage | fifth decade human stage | human late adulthood stage | human middle aged stage | seventh decade human stage | sixth decade human stage,European,"B cell | CD14-positive, CD16-positive monocyte | CD4-positive, alpha-beta cytotoxic T cell | CD8-positive, alpha-beta cytotoxic T cell | activated CD4-positive, alpha-beta T cell | activated CD8-positive, alpha-beta T cell | dendritic cell | macrophage | mast cell | mature NK T cell | monocyte | native cell | natural killer cell",CL:0000236 | CL:0002397 | CL:0000934 | CL:0000794 | CL:0000896 | CL:0000906 | CL:0000451 | CL:0000235 | CL:0000097 | CL:0000814 | CL:0000576 | CL:0000003 | CL:0000623,apex of heart | heart left ventricle | heart right ventricle | interventricular septum | left cardiac atrium | right cardiac atrium,40868,False,10.1038/s41586-020-2797-4,http://dx.doi.org/10.1038/s41586-020-2797-4,Cells of the adult human heart,SECONDARY,normal,b52eb423-5d0d-4645-b217-e1c6d38b2e72,Cells of the adult human heart
38,f75f2ff4-2884-4c2d-b375-70de37a34507,Adipocytes — Cells of the adult human heart,female | male,eighth decade human stage | fifth decade human stage | human late adulthood stage | human middle aged stage | seventh decade human stage | sixth decade human stage,European,epicardial adipocyte,CL:1000309,apex of heart | heart left ventricle | heart right ventricle | interventricular septum | left cardiac atrium | right cardiac atrium,3799,False,10.1038/s41586-020-2797-4,http://dx.doi.org/10.1038/s41586-020-2797-4,Cells of the adult human heart,SECONDARY,normal,b52eb423-5d0d-4645-b217-e1c6d38b2e72,Cells of the adult human heart
39,cfa3c355-ee77-4fc8-9a00-78e61d23024c,A Single-Cell Transcriptional Roadmap of the Mouse and Human Lymph Node Lymphatic Vasculature - human,male,human adult stage,Finnish,endothelial cell of lymphatic vessel,CL:0002138,cervical lymph node,4355,False,10.1096/fasebj.2021.35.s1.04027,http://dx.doi.org/10.1096/fasebj.2021.35.s1.04027,A Single‐Cell Transcriptional Roadmap of the Mouse and Human Lymph Node Lymphatic Vasculature,PRIMARY,normal,9c8808ce-1138-4dbe-818c-171cff10e650,A single-cell transcriptional roadmap of the mouse and human lymph node lymphatic vasculature
40,30cd5311-6c09-46c9-94f1-71fe4b91813c,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19: Innate Cells,female | male,24-year-old human stage | 30-year-old human stage | 32-year-old human stage | 35-year-old human stage | 37-year-old human stage | 40-year-old human stage | 45-year-old human stage | 47-year-old human stage | 49-year-old human stage | 50-year-old human stage | 51-year-old human stage | 52-year-old human stage | 53-year-old human stage | 54-year-old human stage | 55-year-old human stage | 57-year-old human stage | 58-year-old human stage | 59-year-old human stage | 60-year-old human stage | 61-year-old human stage | 63-year-old human stage | 66-year-old human stage | 67-year-old human stage | 70-year-old human stage | 71-year-old human stage | 73-year-old human stage | 74-year-old human stage | 76-year-old human stage | 77-year-old human stage | 78-year-old human stage | 79-year-old human stage | 84-year-old human stage,East Asian | European | unknown,"CD16-negative, CD56-bright natural killer cell, human | CD16-positive, CD56-dim natural killer cell, human | classical monocyte | conventional dendritic cell | granulocyte | intermediate monocyte | natural killer cell | non-classical monocyte | plasmacytoid dendritic cell | platelet",CL:0000938 | CL:0000939 | CL:0000860 | CL:0000990 | CL:0000094 | CL:0002393 | CL:0000623 | CL:0000875 | CL:0000784 | CL:0000233,blood,125117,False,10.1016/j.cell.2021.02.018,http://dx.doi.org/10.1016/j.cell.2021.02.018,Time-resolved systems immunology reveals a late juncture linked to fatal COVID-19,PRIMARY,COVID-19 | normal,ed9185e3-5b82-40c7-9824-b2141590c7f0,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19
41,21d3e683-80a4-4d9b-bc89-ebb2df513dde,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19: Adaptive Cells,female | male,24-year-old human stage | 30-year-old human stage | 32-year-old human stage | 35-year-old human stage | 37-year-old human stage | 40-year-old human stage | 45-year-old human stage | 47-year-old human stage | 49-year-old human stage | 50-year-old human stage | 51-year-old human stage | 52-year-old human stage | 53-year-old human stage | 54-year-old human stage | 55-year-old human stage | 57-year-old human stage | 58-year-old human stage | 59-year-old human stage | 60-year-old human stage | 61-year-old human stage | 63-year-old human stage | 66-year-old human stage | 67-year-old human stage | 70-year-old human stage | 71-year-old human stage | 73-year-old human stage | 74-year-old human stage | 76-year-old human stage | 77-year-old human stage | 78-year-old human stage | 79-year-old human stage | 84-year-old human stage,East Asian | European | unknown,"CD4-positive, alpha-beta memory T cell | CD8-positive, alpha-beta memory T cell | T cell | double negative thymocyte | double-positive, alpha-beta thymocyte | gamma-delta T cell | memory B cell | memory T cell | mucosal invariant T cell | naive B cell | naive thymus-derived CD4-positive, alpha-beta T cell | naive thymus-derived CD8-positive, alpha-beta T cell | plasmablast | regulatory T cell",CL:0000897 | CL:0000909 | CL:0000084 | CL:0002489 | CL:0000809 | CL:0000798 | CL:0000787 | CL:0000813 | CL:0000940 | CL:0000788 | CL:0000895 | CL:0000900 | CL:0000980 | CL:0000815,blood,246964,False,10.1016/j.cell.2021.02.018,http://dx.doi.org/10.1016/j.cell.2021.02.018,Time-resolved systems immunology reveals a late juncture linked to fatal COVID-19,PRIMARY,COVID-19 | normal,ed9185e3-5b82-40c7-9824-b2141590c7f0,Time-resolved Systems Immunology Reveals a Late Juncture Linked to Fatal COVID-19
42,3de0ad6d-4378-4f62-b37b-ec0b75a50d94,Single-cell multiomic profiling of human lungs across age groups,female | male,3-year-old human stage | 31-year-old human stage | 31st week post-fertilization human stage,African American | European | unknown,B cell | T cell | alveolar macrophage | basal cell | blood vessel endothelial cell | chondrocyte | ciliated cell | club cell | dendritic cell | endothelial cell | endothelial cell of artery | enucleate erythrocyte | epithelial cell | fibroblast | goblet cell | lung neuroendocrine cell | macrophage | mast cell | monocyte | myofibroblast cell | native cell | natural killer cell | pericyte cell | smooth muscle cell | type I pneumocyte | type II pneumocyte | vascular associated smooth muscle cell | vein endothelial cell,CL:0000236 | CL:0000084 | CL:0000583 | CL:0000646 | CL:0000071 | CL:0000138 | CL:0000064 | CL:0000158 | CL:0000451 | CL:0000115 | CL:1000413 | CL:0000595 | CL:0000066 | CL:0000057 | CL:0000160 | CL:1000223 | CL:0000235 | CL:0000097 | CL:0000576 | CL:0000186 | CL:0000003 | CL:0000623 | CL:0000669 | CL:0000192 | CL:0002062 | CL:0002063 | CL:0000359 | CL:0002543,lung,46500,False,10.7554/elife.62522,http://dx.doi.org/10.7554/elife.62522,Single-cell multiomic profiling of human lungs reveals cell-type-specific and age-dynamic control of SARS-CoV2 host genes,PRIMARY,normal,625f6bf4-2f33-4942-962e-35243d284837,LungMAP — Human data from a broad age healthy donor group
43,e006d4e3-35fa-44b4-9981-09a66c4322e5,Spatiotemporal analysis of human intestinal development at single-cell resolution: Muscularis,unknown,fetal stage,unknown,enteric smooth muscle cell | interstitial cell of Cajal | smooth muscle cell of large intestine | smooth muscle cell of small intestine,CL:0002504 | CL:0002088 | CL:1000279 | CL:1000275,intestine,4211,False,10.1016/j.cell.2020.12.016,http://dx.doi.org/10.1016/j.cell.2020.12.016,Spatiotemporal analysis of human intestinal development at single-cell resolution,SECONDARY,normal,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution
44,4506d9e3-4543-4464-aeae-b0b04eee1cea,Spatiotemporal analysis of human intestinal development at single-cell resolution: Adult A1,male,66-year-old human stage,unknown,B cell | dendritic cell | enteric smooth muscle cell | enterocyte | enteroendocrine cell | erythroid lineage cell | fibroblast | glial cell | group 3 innate lymphoid cell | gut absorptive cell | gut endothelial cell | inhibitory motor neuron | interstitial cell of Cajal | intestinal crypt stem cell of large intestine | intestinal crypt stem cell of small intestine | intestine goblet cell | leukocyte | macrophage | monocyte | myofibroblast cell | naive T cell | neural cell | pericyte cell | plasmacytoid dendritic cell | progenitor cell | secretory cell | transit amplifying cell of colon | transit amplifying cell of small intestine,CL:0000236 | CL:0000451 | CL:0002504 | CL:0000584 | CL:0000164 | CL:0000764 | CL:0000057 | CL:0000125 | CL:0001071 | CL:0000677 | CL:0000131 | CL:0008015 | CL:0002088 | CL:0009016 | CL:0009017 | CL:0019031 | CL:0000738 | CL:0000235 | CL:0000576 | CL:0000186 | CL:0000898 | CL:0002319 | CL:0000669 | CL:0000784 | CL:0011026 | CL:0000151 | CL:0009011 | CL:0009012,colon,2649,False,10.1016/j.cell.2020.12.016,http://dx.doi.org/10.1016/j.cell.2020.12.016,Spatiotemporal analysis of human intestinal development at single-cell resolution,PRIMARY,normal,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution
45,58679288-9ecc-4647-9781-12a3a8f8c6fd,Spatiotemporal analysis of human intestinal development at single-cell resolution: Myofibroblasts and Mesothelium,unknown,fetal stage,unknown,mesothelial cell | myofibroblast cell,CL:0000077 | CL:0000186,intestine,2833,False,10.1016/j.cell.2020.12.016,http://dx.doi.org/10.1016/j.cell.2020.12.016,Spatiotemporal analysis of human intestinal development at single-cell resolution,SECONDARY,normal,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution
46,08e94873-c2a6-4f7d-ab72-aeaff3e3f929,Spatiotemporal analysis of human intestinal development at single-cell resolution: Fetal A7,unknown,fetal stage,unknown,enteric smooth muscle cell | enterocyte | fibroblast | group 3 innate lymphoid cell | gut absorptive cell | gut endothelial cell | interneuron | interstitial cell of Cajal | intestinal crypt stem cell of large intestine | intestinal crypt stem cell of small intestine | intestine goblet cell | leukocyte | monocyte | motor neuron | myofibroblast cell | neuroendocrine cell | pericyte cell | progenitor cell | secretory cell,CL:0002504 | CL:0000584 | CL:0000057 | CL:0001071 | CL:0000677 | CL:0000131 | CL:0000099 | CL:0002088 | CL:0009016 | CL:0009017 | CL:0019031 | CL:0000738 | CL:0000576 | CL:0000100 | CL:0000186 | CL:0000165 | CL:0000669 | CL:0011026 | CL:0000151,intestine,344,False,10.1016/j.cell.2020.12.016,http://dx.doi.org/10.1016/j.cell.2020.12.016,Spatiotemporal analysis of human intestinal development at single-cell resolution,PRIMARY,normal,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution
47,774de9c6-9752-4e39-89a9-2a88c869d52a,Spatiotemporal analysis of human intestinal development at single-cell resolution: Fetal A3,unknown,fetal stage,unknown,enteric smooth muscle cell | enterocyte | enteroendocrine cell | fibroblast | glial cell | group 3 innate lymphoid cell | gut absorptive cell | gut endothelial cell | inhibitory motor neuron | interneuron | interstitial cell of Cajal | intestinal crypt stem cell of large intestine | intestine goblet cell | leukocyte | macrophage | mesothelial cell | monocyte | myofibroblast cell | naive T cell | neural cell | pericyte cell | precursor B cell,CL:0002504 | CL:0000584 | CL:0000164 | CL:0000057 | CL:0000125 | CL:0001071 | CL:0000677 | CL:0000131 | CL:0008015 | CL:0000099 | CL:0002088 | CL:0009016 | CL:0019031 | CL:0000738 | CL:0000235 | CL:0000077 | CL:0000576 | CL:0000186 | CL:0000898 | CL:0002319 | CL:0000669 | CL:0000817,intestine,1080,False,10.1016/j.cell.2020.12.016,http://dx.doi.org/10.1016/j.cell.2020.12.016,Spatiotemporal analysis of human intestinal development at single-cell resolution,PRIMARY,normal,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution
48,04b0eb97-d816-44bb-93a5-8b2968791aa0,Spatiotemporal analysis of human intestinal development at single-cell resolution: Pericytes,unknown,fetal stage,unknown,pericyte cell,CL:0000669,intestine,4163,False,10.1016/j.cell.2020.12.016,http://dx.doi.org/10.1016/j.cell.2020.12.016,Spatiotemporal analysis of human intestinal development at single-cell resolution,SECONDARY,normal,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution
49,4d2e0563-cf4a-48bd-aa7f-efc26025b53a,Spatiotemporal analysis of human intestinal development at single-cell resolution: Fibroblasts,unknown,fetal stage,unknown,erythroid lineage cell | fibroblast,CL:0000764 | CL:0000057,intestine,24081,False,10.1016/j.cell.2020.12.016,http://dx.doi.org/10.1016/j.cell.2020.12.016,Spatiotemporal analysis of human intestinal development at single-cell resolution,SECONDARY,normal,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution
50,9d5df009-eb76-43a3-b6cd-22017cc53700,Spatiotemporal analysis of human intestinal development at single-cell resolution: All cells,unknown,fetal stage,unknown,enteric smooth muscle cell | fibroblast | gut endothelial cell | intestinal epithelial cell | leukocyte | mesothelial cell | myofibroblast cell | neural cell | pericyte cell,CL:0002504 | CL:0000057 | CL:0000131 | CL:0002563 | CL:0000738 | CL:0000077 | CL:0000186 | CL:0002319 | CL:0000669,intestine,76592,False,10.1016/j.cell.2020.12.016,http://dx.doi.org/10.1016/j.cell.2020.12.016,Spatiotemporal analysis of human intestinal development at single-cell resolution,PRIMARY,normal,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution
51,9dfd2243-74d6-4924-86bd-c206ca9287b1,Spatiotemporal analysis of human intestinal development at single-cell resolution: Adult A2,male,66-year-old human stage,unknown,B cell | dendritic cell | enteric smooth muscle cell | enterocyte | enteroendocrine cell | erythroid lineage cell | fibroblast | glial cell | group 3 innate lymphoid cell | gut absorptive cell | gut endothelial cell | inhibitory motor neuron | interstitial cell of Cajal | intestinal crypt stem cell of large intestine | intestinal crypt stem cell of small intestine | intestine goblet cell | leukocyte | macrophage | motor neuron | myofibroblast cell | naive T cell | natural killer cell | neural cell | neuroendocrine cell | pericyte cell | plasmacytoid dendritic cell | progenitor cell | secretory cell | transit amplifying cell of colon | transit amplifying cell of small intestine,CL:0000236 | CL:0000451 | CL:0002504 | CL:0000584 | CL:0000164 | CL:0000764 | CL:0000057 | CL:0000125 | CL:0001071 | CL:0000677 | CL:0000131 | CL:0008015 | CL:0002088 | CL:0009016 | CL:0009017 | CL:0019031 | CL:0000738 | CL:0000235 | CL:0000100 | CL:0000186 | CL:0000898 | CL:0000623 | CL:0002319 | CL:0000165 | CL:0000669 | CL:0000784 | CL:0011026 | CL:0000151 | CL:0009011 | CL:0009012,colon,2316,False,10.1016/j.cell.2020.12.016,http://dx.doi.org/10.1016/j.cell.2020.12.016,Spatiotemporal analysis of human intestinal development at single-cell resolution,PRIMARY,normal,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution
52,2d66790a-6621-4a49-8f0d-4002db5cc98d,Spatiotemporal analysis of human intestinal development at single-cell resolution: Fetal A8,unknown,fetal stage,unknown,enteric smooth muscle cell | enterocyte | fibroblast | glial cell | gut absorptive cell | gut endothelial cell | inhibitory motor neuron | interstitial cell of Cajal | intestinal crypt stem cell of large intestine | intestinal crypt stem cell of small intestine | intestine goblet cell | leukocyte | mesothelial cell | motor neuron | myofibroblast cell | neural cell | pericyte cell | progenitor cell | secretory cell | transit amplifying cell of colon,CL:0002504 | CL:0000584 | CL:0000057 | CL:0000125 | CL:0000677 | CL:0000131 | CL:0008015 | CL:0002088 | CL:0009016 | CL:0009017 | CL:0019031 | CL:0000738 | CL:0000077 | CL:0000100 | CL:0000186 | CL:0002319 | CL:0000669 | CL:0011026 | CL:0000151 | CL:0009011,intestine,709,False,10.1016/j.cell.2020.12.016,http://dx.doi.org/10.1016/j.cell.2020.12.016,Spatiotemporal analysis of human intestinal development at single-cell resolution,PRIMARY,normal,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution
53,aa0b5adb-957d-4f15-ab83-2c5cc2843f77,Spatiotemporal analysis of human intestinal development at single-cell resolution: Fetal A6,unknown,fetal stage,unknown,dendritic cell | enteric smooth muscle cell | enterocyte | fibroblast | gut endothelial cell | inhibitory motor neuron | interneuron | interstitial cell of Cajal | intestinal crypt stem cell of large intestine | intestinal crypt stem cell of small intestine | intestine goblet cell | leukocyte | macrophage | myofibroblast cell | neuroendocrine cell | pericyte cell | progenitor cell | secretory cell | transit amplifying cell of colon | transit amplifying cell of small intestine,CL:0000451 | CL:0002504 | CL:0000584 | CL:0000057 | CL:0000131 | CL:0008015 | CL:0000099 | CL:0002088 | CL:0009016 | CL:0009017 | CL:0019031 | CL:0000738 | CL:0000235 | CL:0000186 | CL:0000165 | CL:0000669 | CL:0011026 | CL:0000151 | CL:0009011 | CL:0009012,intestine,346,False,10.1016/j.cell.2020.12.016,http://dx.doi.org/10.1016/j.cell.2020.12.016,Spatiotemporal analysis of human intestinal development at single-cell resolution,PRIMARY,normal,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution
54,abd889c6-f60a-4fbd-924e-ee1e9dcf909b,Spatiotemporal analysis of human intestinal development at single-cell resolution: Fetal A4,unknown,fetal stage,unknown,enteric smooth muscle cell | enterocyte | enteroendocrine cell | erythroid lineage cell | fibroblast | gut absorptive cell | gut endothelial cell | inhibitory motor neuron | interneuron | interstitial cell of Cajal | intestinal crypt stem cell of large intestine | intestinal crypt stem cell of small intestine | intestine goblet cell | leukocyte | macrophage | monocyte | motor neuron | myofibroblast cell | neuroendocrine cell | pericyte cell | precursor B cell | progenitor cell | secretory cell | transit amplifying cell of colon | transit amplifying cell of small intestine,CL:0002504 | CL:0000584 | CL:0000164 | CL:0000764 | CL:0000057 | CL:0000677 | CL:0000131 | CL:0008015 | CL:0000099 | CL:0002088 | CL:0009016 | CL:0009017 | CL:0019031 | CL:0000738 | CL:0000235 | CL:0000576 | CL:0000100 | CL:0000186 | CL:0000165 | CL:0000669 | CL:0000817 | CL:0011026 | CL:0000151 | CL:0009011 | CL:0009012,intestine,1242,False,10.1016/j.cell.2020.12.016,http://dx.doi.org/10.1016/j.cell.2020.12.016,Spatiotemporal analysis of human intestinal development at single-cell resolution,PRIMARY,normal,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution
55,b9b4cf27-9c22-410d-8bd8-5d43e379485b,Spatiotemporal analysis of human intestinal development at single-cell resolution: Fetal A9,unknown,fetal stage,unknown,enteric smooth muscle cell | enterocyte | enteroendocrine cell | fibroblast | glial cell | gut absorptive cell | gut endothelial cell | inhibitory motor neuron | interneuron | interstitial cell of Cajal | intestinal crypt stem cell of large intestine | intestinal crypt stem cell of small intestine | intestine goblet cell | mesothelial cell | myofibroblast cell | pericyte cell | progenitor cell | transit amplifying cell of colon | transit amplifying cell of small intestine,CL:0002504 | CL:0000584 | CL:0000164 | CL:0000057 | CL:0000125 | CL:0000677 | CL:0000131 | CL:0008015 | CL:0000099 | CL:0002088 | CL:0009016 | CL:0009017 | CL:0019031 | CL:0000077 | CL:0000186 | CL:0000669 | CL:0011026 | CL:0009011 | CL:0009012,intestine,644,False,10.1016/j.cell.2020.12.016,http://dx.doi.org/10.1016/j.cell.2020.12.016,Spatiotemporal analysis of human intestinal development at single-cell resolution,PRIMARY,normal,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution
56,bbd16004-09e8-4b6c-b465-73ff83a52837,Spatiotemporal analysis of human intestinal development at single-cell resolution: Neural,unknown,fetal stage,unknown,glial cell | inhibitory motor neuron | interneuron | motor neuron | neural cell | neuroendocrine cell | progenitor cell,CL:0000125 | CL:0008015 | CL:0000099 | CL:0000100 | CL:0002319 | CL:0000165 | CL:0011026,intestine,4144,False,10.1016/j.cell.2020.12.016,http://dx.doi.org/10.1016/j.cell.2020.12.016,Spatiotemporal analysis of human intestinal development at single-cell resolution,SECONDARY,normal,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution
57,4269074c-f2c1-4d88-b2c3-0946f59d5449,Spatiotemporal analysis of human intestinal development at single-cell resolution: Immune,unknown,fetal stage,unknown,B cell | dendritic cell | group 3 innate lymphoid cell | leukocyte | macrophage | mast cell | monocyte | naive T cell | natural killer cell | plasmacytoid dendritic cell | precursor B cell,CL:0000236 | CL:0000451 | CL:0001071 | CL:0000738 | CL:0000235 | CL:0000097 | CL:0000576 | CL:0000898 | CL:0000623 | CL:0000784 | CL:0000817,intestine,2199,False,10.1016/j.cell.2020.12.016,http://dx.doi.org/10.1016/j.cell.2020.12.016,Spatiotemporal analysis of human intestinal development at single-cell resolution,SECONDARY,normal,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution
58,c42c8ad3-9761-49e5-b9bf-ee8ebd50416f,Spatiotemporal analysis of human intestinal development at single-cell resolution: Endothelium,unknown,fetal stage,unknown,gut endothelial cell,CL:0000131,intestine,4154,False,10.1016/j.cell.2020.12.016,http://dx.doi.org/10.1016/j.cell.2020.12.016,Spatiotemporal analysis of human intestinal development at single-cell resolution,SECONDARY,normal,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution
59,fd89be61-2869-4342-a86e-e1fce3a8f269,Spatiotemporal analysis of human intestinal development at single-cell resolution: Epithelium,unknown,fetal stage,unknown,enterocyte | enteroendocrine cell | gut absorptive cell | intestinal crypt stem cell of large intestine | intestinal crypt stem cell of small intestine | intestine goblet cell | progenitor cell | secretory cell | transit amplifying cell of colon | transit amplifying cell of small intestine,CL:0000584 | CL:0000164 | CL:0000677 | CL:0009016 | CL:0009017 | CL:0019031 | CL:0011026 | CL:0000151 | CL:0009011 | CL:0009012,intestine,17622,False,10.1016/j.cell.2020.12.016,http://dx.doi.org/10.1016/j.cell.2020.12.016,Spatiotemporal analysis of human intestinal development at single-cell resolution,SECONDARY,normal,60358420-6055-411d-ba4f-e8ac80682a2e,Spatiotemporal analysis of human intestinal development at single-cell resolution
60,37b21763-7f0f-41ae-9001-60bad6e2841d,Multiomics single-cell analysis of human pancreatic islets reveals novel cellular states in health and type 1 diabetes,unknown,human adult stage,unknown,PP cell | endothelial cell | native cell | pancreatic A cell | pancreatic D cell | pancreatic acinar cell | pancreatic ductal cell | pancreatic epsilon cell | pancreatic stellate cell | type B pancreatic cell,CL:0000696 | CL:0000115 | CL:0000003 | CL:0000171 | CL:0000173 | CL:0002064 | CL:0002079 | CL:0005019 | CL:0002410 | CL:0000169,islet of Langerhans,69645,True,10.1101/2021.01.28.428598,http://dx.doi.org/10.1101/2021.01.28.428598,Multiomics single-cell analysis of human pancreatic islets reveals novel cellular states in health and type 1 diabetes,PRIMARY,normal | type 1 diabetes mellitus,51544e44-293b-4c2b-8c26-560678423380,Multiomics single-cell analysis of human pancreatic islets reveals novel cellular states in health and type 1 diabetes
61,01209dce-3575-4bed-b1df-129f57fbc031,Single-cell transcriptomics of human T cells reveals tissue and activation signatures in health and disease,male,52-year-old human stage | 65-year-old human stage | unknown,European | Hispanic or Latin American | unknown,"CD4-positive, alpha-beta T cell | CD4-positive, alpha-beta thymocyte | CD8-positive, alpha-beta T cell | CD8-positive, alpha-beta thymocyte | immature alpha-beta T cell | mature alpha-beta T cell",CL:0000624 | CL:0000810 | CL:0000625 | CL:0000811 | CL:0000790 | CL:0000791,blood | bone marrow | lung | lymph node,51876,True,10.1038/s41467-019-12464-3,http://dx.doi.org/10.1038/s41467-019-12464-3,Single-cell transcriptomics of human T cells reveals tissue and activation signatures in health and disease,PRIMARY,normal,24d42e5e-ce6d-45ff-a66b-a3b3b715deaf,Single-cell transcriptomics of human T cells reveals tissue and activation signatures in health and disease
