,dataset_id,dataset_name,genders,development_stage,ethnicity,cell_type,cell_type_ontology_id,organ/tissue,total_cell_count,doi_title_is_same_as_dataset_title,doi_id,doi_url,doi_dataset_title,is_primary_data,disease,collection_id,collection_name
25,97a17473-e2b1-4f31-a544-44a60773e2dd,Tabula Sapiens - Epithelial,female | male,33-year-old human stage | 37-year-old human stage | 38-year-old human stage | 40-year-old human stage | 46-year-old human stage | 56-year-old human stage | 57-year-old human stage | 59-year-old human stage | 61-year-old human stage | 67-year-old human stage | 69-year-old human stage | 74-year-old human stage,African American or Afro-Caribbean | European | Hispanic or Latin American,acinar cell of salivary gland | basal cell | basal cell of prostate epithelium | bladder urothelial cell | ciliated cell | ciliated epithelial cell | club cell | conjunctival epithelial cell | corneal epithelial cell | duct epithelial cell | duodenum glandular cell | enterocyte | enterocyte of epithelium of large intestine | enterocyte of epithelium of small intestine | epithelial cell | epithelial cell of lacrimal sac | epithelial cell of uterus | eye photoreceptor cell | goblet cell | hepatocyte | intestinal crypt stem cell | intestinal crypt stem cell of large intestine | intestinal crypt stem cell of small intestine | intestinal enteroendocrine cell | intestinal tuft cell | intrahepatic cholangiocyte | ionocyte | keratinocyte | keratocyte | kidney epithelial cell | large intestine goblet cell | luminal cell of prostate epithelium | luminal epithelial cell of mammary gland | lung ciliated cell | medullary thymic epithelial cell | mesothelial cell | mucus secreting cell | myoepithelial cell | pancreatic A cell | pancreatic D cell | pancreatic PP cell | pancreatic acinar cell | pancreatic ductal cell | paneth cell of colon | paneth cell of epithelium of small intestine | pigmented ciliary epithelial cell | pulmonary ionocyte | respiratory goblet cell | retinal pigment epithelial cell | salivary gland cell | secretory cell | serous cell of epithelium of bronchus | serous cell of epithelium of trachea | small intestine goblet cell | stem cell | surface ectodermal cell | tracheal goblet cell | transit amplifying cell of colon | transit amplifying cell of small intestine | type B pancreatic cell | type I pneumocyte | type II pneumocyte,CL:0002623 | CL:0000646 | CL:0002341 | CL:1001428 | CL:0000064 | CL:0000067 | CL:0000158 | CL:1000432 | CL:0000575 | CL:0000068 | CL:1001589 | CL:0000584 | CL:0002071 | CL:1000334 | CL:0000066 | CL:1000436 | CL:0002149 | CL:0000287 | CL:0000160 | CL:0000182 | CL:0002250 | CL:0009016 | CL:0009017 | CL:1001516 | CL:0019032 | CL:0002538 | CL:0005006 | CL:0000312 | CL:0002363 | CL:0002518 | CL:1000320 | CL:0002340 | CL:0002326 | CL:1000271 | CL:0002365 | CL:0000077 | CL:0000319 | CL:0000185 | CL:0000171 | CL:0000173 | CL:0002275 | CL:0002064 | CL:0002079 | CL:0009009 | CL:1000343 | CL:0002303 | CL:0017000 | CL:0002370 | CL:0002586 | CL:0009005 | CL:0000151 | CL:1000331 | CL:1000330 | CL:1000495 | CL:0000034 | CL:0000114 | CL:1000329 | CL:0009011 | CL:0009012 | CL:0000169 | CL:0002062 | CL:0002063,bladder organ | eye | heart | kidney | large intestine | liver | lung | mammary gland | pancreas | prostate gland | saliva-secreting gland | skin of body | small intestine | thymus | tongue | trachea | uterus | vasculature,102870,False,10.1002/ajmg.a.61700,http://dx.doi.org/10.1002/ajmg.a.61700,Tabula Sapiens: An Atlas of Single‐Cell Gene Expression,SECONDARY,normal,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens
26,a68b64d8-aee3-4947-81b7-36b8fe5a44d2,Tabula Sapiens - Stromal,female | male,33-year-old human stage | 37-year-old human stage | 38-year-old human stage | 40-year-old human stage | 46-year-old human stage | 56-year-old human stage | 57-year-old human stage | 59-year-old human stage | 61-year-old human stage | 67-year-old human stage | 69-year-old human stage | 74-year-old human stage,African American or Afro-Caribbean | European | Hispanic or Latin American,Muller cell | Schwann cell | adventitial cell | bronchial smooth muscle cell | cardiac muscle cell | cell of skeletal muscle | connective tissue cell | fast muscle cell | fat cell | fibroblast | fibroblast of breast | fibroblast of cardiac tissue | melanocyte | mesenchymal stem cell | mesothelial cell | muscle cell | myofibroblast cell | myometrial cell | pancreatic stellate cell | pericyte cell | radial glial cell | retina horizontal cell | retinal bipolar neuron | retinal ganglion cell | skeletal muscle satellite stem cell | slow muscle cell | smooth muscle cell | stromal cell | tendon cell | tongue muscle cell | vascular associated smooth muscle cell,CL:0011107 | CL:0002573 | CL:0002503 | CL:0002598 | CL:0000746 | CL:0000188 | CL:0002320 | CL:0000190 | CL:0000136 | CL:0000057 | CL:4006000 | CL:0002548 | CL:0000148 | CL:0000134 | CL:0000077 | CL:0000187 | CL:0000186 | CL:0002366 | CL:0002410 | CL:0000669 | CL:0000681 | CL:0000745 | CL:0000748 | CL:0000740 | CL:0008011 | CL:0000189 | CL:0000192 | CL:0000499 | CL:0000388 | CL:0002673 | CL:0000359,adipose tissue | bladder organ | eye | heart | large intestine | liver | lung | lymph node | mammary gland | muscle tissue | pancreas | prostate gland | saliva-secreting gland | skin of body | small intestine | thymus | tongue | trachea | uterus | vasculature,81529,False,10.1002/ajmg.a.61700,http://dx.doi.org/10.1002/ajmg.a.61700,Tabula Sapiens: An Atlas of Single‐Cell Gene Expression,SECONDARY,normal,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens
27,c5d88abe-f23a-45fa-a534-788985e93dad,Tabula Sapiens - Immune,female | male,22-year-old human stage | 33-year-old human stage | 37-year-old human stage | 38-year-old human stage | 40-year-old human stage | 42-year-old human stage | 46-year-old human stage | 56-year-old human stage | 57-year-old human stage | 59-year-old human stage | 61-year-old human stage | 67-year-old human stage | 69-year-old human stage | 74-year-old human stage,African American or Afro-Caribbean | Asian | European | Hispanic or Latin American,"B cell | CD141-positive myeloid dendritic cell | CD1c-positive myeloid dendritic cell | CD4-positive helper T cell | CD4-positive, alpha-beta T cell | CD4-positive, alpha-beta memory T cell | CD8-positive, alpha-beta T cell | CD8-positive, alpha-beta cytokine secreting effector T cell | CD8-positive, alpha-beta cytotoxic T cell | CD8-positive, alpha-beta memory T cell | DN1 thymic pro-T cell | DN3 thymocyte | DN4 thymocyte | Langerhans cell | T cell | T follicular helper cell | alpha-beta T cell | basophil | classical monocyte | common myeloid progenitor | dendritic cell | double-positive, alpha-beta thymocyte | effector CD4-positive, alpha-beta T cell | effector CD8-positive, alpha-beta T cell | erythrocyte | erythroid lineage cell | erythroid progenitor cell | granulocyte | hematopoietic stem cell | immature natural killer cell | innate lymphoid cell | intermediate monocyte | leukocyte | liver dendritic cell | macrophage | mast cell | mature NK T cell | mature conventional dendritic cell | memory B cell | mesenchymal stem cell | microglial cell | monocyte | myeloid cell | myeloid dendritic cell | naive B cell | naive regulatory T cell | naive thymus-derived CD4-positive, alpha-beta T cell | naive thymus-derived CD8-positive, alpha-beta T cell | neutrophil | non-classical monocyte | plasma cell | plasmablast | plasmacytoid dendritic cell | platelet | regulatory T cell | thymocyte | type I NK T cell",CL:0000236 | CL:0002394 | CL:0002399 | CL:0000492 | CL:0000624 | CL:0000897 | CL:0000625 | CL:0000908 | CL:0000794 | CL:0000909 | CL:0000894 | CL:0000807 | CL:0000808 | CL:0000453 | CL:0000084 | CL:0002038 | CL:0000789 | CL:0000767 | CL:0000860 | CL:0000049 | CL:0000451 | CL:0000809 | CL:0001044 | CL:0001050 | CL:0000232 | CL:0000764 | CL:0000038 | CL:0000094 | CL:0000037 | CL:0000823 | CL:0001065 | CL:0002393 | CL:0000738 | CL:2000055 | CL:0000235 | CL:0000097 | CL:0000814 | CL:0000841 | CL:0000787 | CL:0000134 | CL:0000129 | CL:0000576 | CL:0000763 | CL:0000782 | CL:0000788 | CL:0002677 | CL:0000895 | CL:0000900 | CL:0000775 | CL:0000875 | CL:0000786 | CL:0000980 | CL:0000784 | CL:0000233 | CL:0000815 | CL:0000893 | CL:0000921,adipose tissue | bladder organ | blood | bone marrow | eye | heart | kidney | large intestine | liver | lung | lymph node | mammary gland | muscle tissue | pancreas | prostate gland | saliva-secreting gland | skin of body | small intestine | spleen | thymus | tongue | trachea | uterus | vasculature,264009,False,10.1002/ajmg.a.61700,http://dx.doi.org/10.1002/ajmg.a.61700,Tabula Sapiens: An Atlas of Single‐Cell Gene Expression,SECONDARY,normal,e5f58829-1a66-40b5-a624-9046778e74f5,Tabula Sapiens
28,dd018fc0-8da7-4033-a2ba-6b47de8ebb4f,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - Human Epithelial Cells,male,29-year-old human stage | 31-year-old human stage | 67-year-old human stage | 71-year-old human stage | 72-year-old human stage | 73-year-old human stage | 74-year-old human stage | 81-year-old human stage,African American | Asian | European,basal cell of prostate epithelium | epithelial cell of urethra | luminal cell of prostate epithelium | secretory cell,CL:0002341 | CL:1000296 | CL:0002340 | CL:0000151,peripheral zone of prostate | transition zone of prostate,42127,False,10.1002/path.5751,http://dx.doi.org/10.1002/path.5751,Single‐cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions,SECONDARY,benign prostatic hyperplasia | normal,4b54248f-2165-477c-a027-dd55082e8818,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions
29,574e9f9e-f8b4-41ef-bf19-89a9964fd9c7,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - All Human Cells,male,29-year-old human stage | 31-year-old human stage | 67-year-old human stage | 71-year-old human stage | 72-year-old human stage | 73-year-old human stage | 74-year-old human stage | 81-year-old human stage,African American | Asian | European,"B cell | CD141-positive myeloid dendritic cell | CD1c-positive myeloid dendritic cell | CD4-positive, alpha-beta thymocyte | CD8-positive, alpha-beta thymocyte | basal cell of prostate epithelium | classical monocyte | dendritic cell | effector CD4-positive, alpha-beta T cell | effector CD8-positive, alpha-beta T cell | epithelial cell of urethra | fibroblast of connective tissue of glandular part of prostate | fibroblast of connective tissue of nonglandular part of prostate | granulocyte | luminal cell of prostate epithelium | mature NK T cell | natural killer cell | non-classical monocyte | pericyte cell | plasma cell | plasmacytoid dendritic cell | prostate gland microvascular endothelial cell | secretory cell | smooth muscle cell of prostate | vascular associated smooth muscle cell",CL:0000236 | CL:0002394 | CL:0002399 | CL:0000810 | CL:0000811 | CL:0002341 | CL:0000860 | CL:0000451 | CL:0001044 | CL:0001050 | CL:1000296 | CL:1000305 | CL:1000304 | CL:0000094 | CL:0002340 | CL:0000814 | CL:0000623 | CL:0000875 | CL:0000669 | CL:0000786 | CL:0000784 | CL:2000059 | CL:0000151 | CL:1000487 | CL:0000359,peripheral zone of prostate | transition zone of prostate,83451,False,10.1002/path.5751,http://dx.doi.org/10.1002/path.5751,Single‐cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions,PRIMARY,benign prostatic hyperplasia | normal,4b54248f-2165-477c-a027-dd55082e8818,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions
30,5ba85070-a41c-4184-9c18-cf34c3fd0f62,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - Human Fibromuscular Stromal Cells,male,29-year-old human stage | 31-year-old human stage | 67-year-old human stage | 71-year-old human stage | 72-year-old human stage | 73-year-old human stage | 74-year-old human stage | 81-year-old human stage,African American | Asian | European,fibroblast of connective tissue of glandular part of prostate | fibroblast of connective tissue of nonglandular part of prostate | pericyte cell | smooth muscle cell of prostate | vascular associated smooth muscle cell,CL:1000305 | CL:1000304 | CL:0000669 | CL:1000487 | CL:0000359,peripheral zone of prostate | transition zone of prostate,10742,False,10.1002/path.5751,http://dx.doi.org/10.1002/path.5751,Single‐cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions,SECONDARY,benign prostatic hyperplasia | normal,4b54248f-2165-477c-a027-dd55082e8818,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions
31,d3a83885-5198-4b04-8314-b753b66ef9a8,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions - Human Leukocyte Cells,male,29-year-old human stage | 31-year-old human stage | 67-year-old human stage | 71-year-old human stage | 72-year-old human stage | 73-year-old human stage | 74-year-old human stage | 81-year-old human stage,African American | Asian | European,"B cell | CD141-positive myeloid dendritic cell | CD1c-positive myeloid dendritic cell | CD4-positive, alpha-beta thymocyte | CD8-positive, alpha-beta thymocyte | classical monocyte | dendritic cell | effector CD4-positive, alpha-beta T cell | effector CD8-positive, alpha-beta T cell | granulocyte | mature NK T cell | natural killer cell | non-classical monocyte | plasma cell | plasmacytoid dendritic cell",CL:0000236 | CL:0002394 | CL:0002399 | CL:0000810 | CL:0000811 | CL:0000860 | CL:0000451 | CL:0001044 | CL:0001050 | CL:0000094 | CL:0000814 | CL:0000623 | CL:0000875 | CL:0000786 | CL:0000784,peripheral zone of prostate | transition zone of prostate,19037,False,10.1002/path.5751,http://dx.doi.org/10.1002/path.5751,Single‐cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions,SECONDARY,benign prostatic hyperplasia | normal,4b54248f-2165-477c-a027-dd55082e8818,Single cell analysis of mouse and human prostate reveals novel fibroblasts with specialized distribution and microenvironment interactions
32,df287f8d-f50d-4620-ab96-489d559e6adc,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate - Human Fibromuscular Stromal Cells,male,29-year-old human stage | 31-year-old human stage | 57-year-old human stage | 72-year-old human stage | 74-year-old human stage,Asian | European,fibroblast of connective tissue of prostate | smooth muscle cell of prostate,CL:1000299 | CL:1000487,peripheral zone of prostate | transition zone of prostate,1295,False,10.1002/pros.24020,http://dx.doi.org/10.1002/pros.24020,Urethral luminal epithelia are castration‐insensitive cells of the proximal prostate,SECONDARY,benign prostatic hyperplasia | normal,fbc5881f-1ee3-4ffe-8095-35e15e1a08fc,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate
33,88c483bf-477d-4be5-90d3-4fb101dd601f,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate - Human Epithelial Cells,male,29-year-old human stage | 31-year-old human stage | 57-year-old human stage | 72-year-old human stage | 74-year-old human stage,Asian | European,basal cell of prostate epithelium | epithelial cell of urethra | luminal cell of prostate epithelium | neuroendocrine cell | secretory cell,CL:0002341 | CL:1000296 | CL:0002340 | CL:0000165 | CL:0000151,peripheral zone of prostate | transition zone of prostate,25186,False,10.1002/pros.24020,http://dx.doi.org/10.1002/pros.24020,Urethral luminal epithelia are castration‐insensitive cells of the proximal prostate,SECONDARY,benign prostatic hyperplasia | normal,fbc5881f-1ee3-4ffe-8095-35e15e1a08fc,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate
34,8b2e5453-faf7-46ea-9073-aea69b283cb7,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate - All Human Cells,male,29-year-old human stage | 31-year-old human stage | 57-year-old human stage | 72-year-old human stage | 74-year-old human stage,Asian | European,basal cell of prostate epithelium | epithelial cell of urethra | leukocyte | luminal cell of prostate epithelium | neuroendocrine cell | prostate gland microvascular endothelial cell | prostate stromal cell | secretory cell | smooth muscle cell of prostate,CL:0002341 | CL:1000296 | CL:0000738 | CL:0002340 | CL:0000165 | CL:2000059 | CL:0002622 | CL:0000151 | CL:1000487,peripheral zone of prostate | transition zone of prostate,28847,False,10.1002/pros.24020,http://dx.doi.org/10.1002/pros.24020,Urethral luminal epithelia are castration‐insensitive cells of the proximal prostate,BOTH,benign prostatic hyperplasia | normal,fbc5881f-1ee3-4ffe-8095-35e15e1a08fc,Urethral luminal epithelia are castration-insensitive cells of the proximal prostate
35,e2a3c32d-71e2-4f38-b19c-dfcb8729cf46,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - Human Epithelial Cells,male,29-year-old human stage | 31-year-old human stage,European,basal cell of prostate epithelium | epithelial cell of urethra | luminal cell of prostate epithelium | neuroendocrine cell | secretory cell,CL:0002341 | CL:1000296 | CL:0002340 | CL:0000165 | CL:0000151,peripheral zone of prostate | transition zone of prostate,24544,False,10.1016/j.celrep.2018.11.086,http://dx.doi.org/10.1016/j.celrep.2018.11.086,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra,SECONDARY,normal,e2a4a67f-6a18-431a-ab9c-6e77dd31cc80,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra
36,ea426edb-4e86-4c53-ab17-5b952d94a31e,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - Human Fibromuscular Stromal Cells,male,29-year-old human stage | 31-year-old human stage,European,fibroblast of connective tissue of prostate | smooth muscle cell of prostate,CL:1000299 | CL:1000487,peripheral zone of prostate | transition zone of prostate,2113,False,10.1016/j.celrep.2018.11.086,http://dx.doi.org/10.1016/j.celrep.2018.11.086,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra,SECONDARY,normal,e2a4a67f-6a18-431a-ab9c-6e77dd31cc80,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra
37,c3fe3c1e-5bf8-4678-b74a-79899243ad41,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra - All Human Cells,male,29-year-old human stage | 31-year-old human stage,European,basal cell of prostate epithelium | epithelial cell of urethra | fibroblast of connective tissue of prostate | leukocyte | luminal cell of prostate epithelium | neuroendocrine cell | prostate gland microvascular endothelial cell | secretory cell | smooth muscle cell of prostate,CL:0002341 | CL:1000296 | CL:1000299 | CL:0000738 | CL:0002340 | CL:0000165 | CL:2000059 | CL:0000151 | CL:1000487,peripheral zone of prostate | transition zone of prostate,28702,False,10.1016/j.celrep.2018.11.086,http://dx.doi.org/10.1016/j.celrep.2018.11.086,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra,SECONDARY,normal,e2a4a67f-6a18-431a-ab9c-6e77dd31cc80,A Cellular Anatomy of the Normal Adult Human Prostate and Prostatic Urethra
38,4ebe33a1-c8ba-4238-9724-bd8b3a977521,Spatial transcriptomics in the healthy human kidney: Puck_200131_26,female,64-year-old human stage,European,blood vessel smooth muscle cell | endothelial cell | glomerular visceral epithelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney connecting tubule epithelial cell | kidney distal convoluted tubule epithelial cell | kidney inner medulla collecting duct epithelial cell | kidney interstitial fibroblast | kidney loop of Henle epithelial cell | kidney loop of Henle thick ascending limb epithelial cell | kidney loop of Henle thin descending limb epithelial cell | kidney proximal convoluted tubule epithelial cell | leukocyte | mesangial cell | native cell | parietal epithelial cell | pericyte cell | urothelial cell,CL:0019018 | CL:0000115 | CL:0000653 | CL:1001432 | CL:1001431 | CL:1000768 | CL:1000849 | CL:1000547 | CL:1000692 | CL:1000909 | CL:1001106 | CL:1001111 | CL:1000838 | CL:0000738 | CL:0000650 | CL:0000003 | CL:1000452 | CL:0000669 | CL:0000731,renal medulla,17909,False,10.1038/nmeth.3985,http://dx.doi.org/10.1038/nmeth.3985,Spatial transcriptomics,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
39,a5ecb41a-d1e8-4d6a-954c-30472a2f1007,Spatial transcriptomics in the healthy human kidney: Puck_200113_11,male,65-year-old human stage,European,blood vessel smooth muscle cell | endothelial cell | glomerular visceral epithelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney distal convoluted tubule epithelial cell | kidney granular cell | kidney interstitial fibroblast | kidney loop of Henle thick ascending limb epithelial cell | kidney proximal convoluted tubule epithelial cell | leukocyte | macrophage | macula densa epithelial cell | mesangial cell,CL:0019018 | CL:0000115 | CL:0000653 | CL:1001432 | CL:1001431 | CL:1000849 | CL:0000648 | CL:1000692 | CL:1001106 | CL:1000838 | CL:0000738 | CL:0000235 | CL:1000850 | CL:0000650,cortex of kidney,19029,False,10.1038/nmeth.3985,http://dx.doi.org/10.1038/nmeth.3985,Spatial transcriptomics,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
40,88b7da92-178d-4f27-bc18-b0165b256c67,Spatial transcriptomics in the healthy human kidney: Puck_200903_13,male,62-year-old human stage,European,blood vessel smooth muscle cell | endothelial cell | glomerular visceral epithelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney connecting tubule epithelial cell | kidney distal convoluted tubule epithelial cell | kidney interstitial fibroblast | kidney loop of Henle thick ascending limb epithelial cell | kidney loop of Henle thin descending limb epithelial cell | kidney proximal convoluted tubule epithelial cell | leukocyte | mesangial cell | native cell | pericyte cell,CL:0019018 | CL:0000115 | CL:0000653 | CL:1001432 | CL:1001431 | CL:1000768 | CL:1000849 | CL:1000692 | CL:1001106 | CL:1001111 | CL:1000838 | CL:0000738 | CL:0000650 | CL:0000003 | CL:0000669,renal medulla,44588,False,10.1038/nmeth.3985,http://dx.doi.org/10.1038/nmeth.3985,Spatial transcriptomics,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
41,5c451b91-eb50-47f9-a268-467018a09023,Spatial transcriptomics in the healthy human kidney: Puck_200205_16,male,75-year-old human stage,European,blood vessel smooth muscle cell | endothelial cell | glomerular visceral epithelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney connecting tubule epithelial cell | kidney distal convoluted tubule epithelial cell | kidney interstitial fibroblast | kidney loop of Henle epithelial cell | kidney loop of Henle thick ascending limb epithelial cell | kidney loop of Henle thin descending limb epithelial cell | kidney proximal convoluted tubule epithelial cell | leukocyte | mesangial cell | native cell | parietal epithelial cell | pericyte cell,CL:0019018 | CL:0000115 | CL:0000653 | CL:1001432 | CL:1001431 | CL:1000768 | CL:1000849 | CL:1000692 | CL:1000909 | CL:1001106 | CL:1001111 | CL:1000838 | CL:0000738 | CL:0000650 | CL:0000003 | CL:1000452 | CL:0000669,cortex of kidney,13147,False,10.17686/rusnauka_2015-200205,http://dx.doi.org/10.17686/rusnauka_2015-200205,10.17686/rusnauka_2015-200205,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
42,3679ae7d-d70e-4c09-a8bb-78b8ae1006ff,Spatial transcriptomics in the healthy human kidney: Puck_200131_25,female,64-year-old human stage,European,blood vessel smooth muscle cell | endothelial cell | glomerular visceral epithelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney distal convoluted tubule epithelial cell | kidney granular cell | kidney interstitial fibroblast | kidney loop of Henle thick ascending limb epithelial cell | kidney proximal convoluted tubule epithelial cell | leukocyte | macrophage | macula densa epithelial cell | mesangial cell,CL:0019018 | CL:0000115 | CL:0000653 | CL:1001432 | CL:1001431 | CL:1000849 | CL:0000648 | CL:1000692 | CL:1001106 | CL:1000838 | CL:0000738 | CL:0000235 | CL:1000850 | CL:0000650,cortex of kidney,10701,False,10.1038/nmeth.3985,http://dx.doi.org/10.1038/nmeth.3985,Spatial transcriptomics,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
43,b627552d-c205-4ab3-b440-e08b3271d372,Spatial transcriptomics in the healthy human kidney: Puck_200115_04,male,56-year-old human stage,European,blood vessel smooth muscle cell | endothelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney distal convoluted tubule epithelial cell | kidney interstitial fibroblast | kidney loop of Henle thick ascending limb epithelial cell | leukocyte | macrophage,CL:0019018 | CL:0000115 | CL:1001432 | CL:1001431 | CL:1000849 | CL:1000692 | CL:1001106 | CL:0000738 | CL:0000235,renal medulla,22502,False,10.1038/nmeth.3985,http://dx.doi.org/10.1038/nmeth.3985,Spatial transcriptomics,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
44,ff77ee42-ed01-4e50-8413-4cea1f6fbcbc,Spatial transcriptomics in the healthy human kidney: Puck_200903_10,male,62-year-old human stage,European,blood vessel smooth muscle cell | endothelial cell | glomerular visceral epithelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney connecting tubule epithelial cell | kidney distal convoluted tubule epithelial cell | kidney interstitial fibroblast | kidney loop of Henle thick ascending limb epithelial cell | kidney loop of Henle thin descending limb epithelial cell | kidney proximal convoluted tubule epithelial cell | leukocyte | mesangial cell | native cell | parietal epithelial cell | pericyte cell,CL:0019018 | CL:0000115 | CL:0000653 | CL:1001432 | CL:1001431 | CL:1000768 | CL:1000849 | CL:1000692 | CL:1001106 | CL:1001111 | CL:1000838 | CL:0000738 | CL:0000650 | CL:0000003 | CL:1000452 | CL:0000669,cortex of kidney,38024,False,10.1038/nmeth.3985,http://dx.doi.org/10.1038/nmeth.3985,Spatial transcriptomics,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
45,2d4998cf-bd56-4e59-b57d-a04682a36ab1,Spatial transcriptomics in the healthy human kidney: Puck_200115_03,male,56-year-old human stage,European,blood vessel smooth muscle cell | endothelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney distal convoluted tubule epithelial cell | kidney interstitial fibroblast | kidney loop of Henle thick ascending limb epithelial cell | leukocyte | macrophage,CL:0019018 | CL:0000115 | CL:1001432 | CL:1001431 | CL:1000849 | CL:1000692 | CL:1001106 | CL:0000738 | CL:0000235,renal medulla,20866,False,10.1038/nmeth.3985,http://dx.doi.org/10.1038/nmeth.3985,Spatial transcriptomics,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
46,0738f538-ff2f-4346-b2eb-72704c291188,Spatial transcriptomics in the healthy human kidney: Puck_200113_12,male,65-year-old human stage,European,blood vessel smooth muscle cell | endothelial cell | glomerular visceral epithelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney distal convoluted tubule epithelial cell | kidney granular cell | kidney interstitial fibroblast | kidney loop of Henle thick ascending limb epithelial cell | kidney proximal convoluted tubule epithelial cell | leukocyte | macrophage | mesangial cell,CL:0019018 | CL:0000115 | CL:0000653 | CL:1001432 | CL:1001431 | CL:1000849 | CL:0000648 | CL:1000692 | CL:1001106 | CL:1000838 | CL:0000738 | CL:0000235 | CL:0000650,cortex of kidney,14010,False,10.1038/nmeth.3985,http://dx.doi.org/10.1038/nmeth.3985,Spatial transcriptomics,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
47,0737011b-45a6-49f6-8b5a-b85c35160bac,Spatial transcriptomics in the healthy human kidney: Puck_200113_10,female,64-year-old human stage,European,blood vessel smooth muscle cell | endothelial cell | kidney collecting duct intercalated cell | kidney collecting duct principal cell | kidney distal convoluted tubule epithelial cell | kidney interstitial fibroblast | kidney loop of Henle thick ascending limb epithelial cell | leukocyte | macrophage,CL:0019018 | CL:0000115 | CL:1001432 | CL:1001431 | CL:1000849 | CL:1000692 | CL:1001106 | CL:0000738 | CL:0000235,renal medulla,18377,False,10.1038/nmeth.3985,http://dx.doi.org/10.1038/nmeth.3985,Spatial transcriptomics,PRIMARY,normal,8e880741-bf9a-4c8e-9227-934204631d2a,High Resolution Slide-seqV2 Spatial Transcriptomics Enables Discovery of Disease-Specific Cell Neighborhoods and Pathways
